dataset,seed,ARI,NMI,AMI,Homogeneity,V-measure,Silhouette
Mouse_Brain_E11_S1,123,0.37185038844430496,0.4439701137962092,0.43752554385132286,0.504721413103168,0.4439701137962092,0.16865055
Mouse_Brain_E11_S1,1234,0.370963578053553,0.43612814004877415,0.42974620150109294,0.5119564456142944,0.4361281400487741,0.1870295
Mouse_Brain_E11_S1,2022,0.2637028946414604,0.41742759076235064,0.41087934856892916,0.497650883218492,0.41742759076235064,0.1634042
Mouse_Brain_E11_S1,2023,0.28312899118373736,0.4024509058018116,0.3957495475208097,0.48107250643874344,0.4024509058018116,0.11736847
Mouse_Brain_E11_S1,2024,0.2877984944102254,0.41961740259022867,0.4130286810862031,0.4918486624756376,0.4196174025902286,0.23568521
Mouse_Brain_E11_S1,1337,0.3479275215733269,0.4431940627689748,0.4368836589958779,0.522205047891367,0.44319406276897483,0.099800214
Mouse_Brain_E13_S1,42,0.15555935386009953,0.36947477822898805,0.35883632888667655,0.4306900864821651,0.369474778228988,0.08479349
Mouse_Brain_E13_S1,0,0.17018927216085197,0.39181393017147004,0.38188250592050477,0.45453614323888825,0.3918139301714701,0.10687181
Mouse_Brain_E13_S1,1,0.2611471128202451,0.4428791744884476,0.4337159415149232,0.5218828737941615,0.4428791744884476,0.011407098
Mouse_Brain_E13_S1,7,0.23206535772260906,0.4401622378337008,0.4309111337769928,0.5342188318369268,0.44016223783370084,0.08356063
Mouse_Brain_E13_S1,123,0.20968275688624977,0.43018047955022365,0.4207528433683366,0.5189574576659942,0.43018047955022365,0.07740254
Mouse_Brain_E13_S1,1234,0.19607849942648164,0.4123283321739813,0.4026819263528582,0.5060421940335219,0.4123283321739813,0.08507886
Mouse_Brain_E13_S1,2022,0.26213547563692335,0.4369673813221796,0.4276215774310256,0.5195478283611493,0.4369673813221796,0.015953466
Mouse_Brain_E13_S1,2023,0.22347581371412323,0.44510996169614225,0.4359989091125452,0.5452468408029869,0.4451099616961422,0.1014518
Mouse_Brain_E13_S1,2024,0.24502707108524907,0.4399328356919921,0.43070784072513263,0.5381172781341443,0.4399328356919921,0.046815813
Mouse_Brain_E13_S1,1337,0.260276458330765,0.45566340883061596,0.44674007723435344,0.5617047079816815,0.45566340883061596,0.07874776
Mouse_Brain_E15_S1,42,0.5082411611988193,0.5639525144018044,0.5572010322659243,0.5696589289137858,0.5639525144018043,0.13750072
Mouse_Brain_E15_S1,0,0.5632908762409645,0.593095805393537,0.586767734633783,0.5970540620595357,0.593095805393537,0.25004688
Mouse_Brain_E15_S1,1,0.4339528126064561,0.5452030970898977,0.5385150016349993,0.5764548846477421,0.5452030970898978,0.18392812
Mouse_Brain_E15_S1,7,0.385303634680012,0.5688441338578333,0.5624421324079155,0.5964525527856865,0.5688441338578334,0.11738274
Mouse_Brain_E15_S1,123,0.4410438428631949,0.5527607174889791,0.5461838757738202,0.5831972283903056,0.5527607174889793,0.1377592
Mouse_Brain_E15_S1,1234,0.3871718673906124,0.5344231364800321,0.5275190106071423,0.5612861436842126,0.5344231364800321,0.15794022
Mouse_Brain_E15_S1,2022,0.335978158074996,0.4992159881899673,0.49182413814422543,0.5256287190580118,0.49921598818996726,0.12953626
Mouse_Brain_E15_S1,2023,0.547563657872693,0.5622689583932847,0.5556340309294875,0.5781151872380257,0.5622689583932846,0.23115969
Mouse_Brain_E15_S1,2024,0.33121132879712023,0.4986583344888046,0.4911223073130303,0.5181602442588709,0.4986583344888046,0.16362822
Mouse_Brain_E15_S1,1337,0.39878646306818843,0.5310287179748358,0.5240533778970561,0.555177563179647,0.5310287179748358,0.122764446
Mouse_Brain_E18_S1,42,0.37152783412518947,0.5624855055892573,0.5544405005682906,0.6108298000646841,0.5624855055892573,0.21602827
Mouse_Brain_E18_S1,0,0.43584604269641253,0.5674764426008297,0.5594881109722415,0.61228392991591,0.5674764426008297,0.13806082
Mouse_Brain_E18_S1,1,0.33888159424939424,0.5422054779634043,0.5337817446664964,0.5882221135614238,0.5422054779634043,0.1565409
Mouse_Brain_E18_S1,7,0.3685865831548755,0.5704885697869296,0.5626473642049675,0.6264028904863178,0.5704885697869297,0.18719819
Mouse_Brain_E18_S1,123,0.39325279798487645,0.5637386753110127,0.5556438248060858,0.6005898254726862,0.5637386753110128,0.18535832
Mouse_Brain_E18_S1,1234,0.3819764655693376,0.5623419466601698,0.554344726720794,0.6162874215892441,0.5623419466601698,0.18856183
Mouse_Brain_E18_S1,2022,0.3380878186635685,0.5231002925629624,0.5142710294580495,0.5561574761195373,0.5231002925629625,0.14537959
Mouse_Brain_E18_S1,2023,0.3908137797461878,0.5336954517952532,0.5251220613085187,0.5804752770386574,0.5336954517952532,0.16520028
Mouse_Brain_E18_S1,2024,0.41215288042681364,0.5594066397889726,0.551311450323116,0.6084544072975527,0.5594066397889726,0.15600114
Mouse_Brain_E18_S1,1337,0.31424742436662934,0.5348912174722871,0.5264611745242864,0.5854411233845193,0.5348912174722871,0.14043193
